Date,Account_ID,Scenario,Amount
2025-10-05,401,Actual,115.44
2025-10-05,401,Budget,138.79
2025-10-05,402,Actual,131.36
2025-10-05,402,Budget,127.93
2025-10-06,101,Actual,24546.72
2025-10-06,101,Budget,22325.21
2025-10-06,102,Actual,24281.04
2025-10-06,102,Budget,28071.13
2025-10-06,201,Actual,4760.41
2025-10-06,201,Budget,4960.04
2025-10-06,202,Actual,7693.61
2025-10-06,202,Budget,6742.89
2025-10-06,301,Actual,1766.29
2025-10-06,301,Budget,1943.59
2025-10-06,302,Actual,731.05
2025-10-06,302,Budget,898.98
2025-10-06,303,Actual,1159.56
2025-10-06,303,Budget,1369.18
2025-10-06,304,Actual,567.44
2025-10-06,304,Budget,735.49
2025-10-06,401,Actual,354.09
2025-10-06,401,Budget,346.29
2025-10-06,402,Actual,314.08
2025-10-06,402,Budget,398.73
2025-10-07,101,Actual,35191.21
2025-10-07,101,Budget,31401.44
2025-10-07,102,Actual,21578.4
2025-10-07,102,Budget,27673.74
2025-10-07,201,Actual,5477.0
2025-10-07,201,Budget,5014.27
2025-10-07,202,Actual,11085.29
2025-10-07,202,Budget,10005.96
2025-10-07,301,Actual,765.82
2025-10-07,301,Budget,845.44
2025-10-07,302,Actual,1486.66
2025-10-07,302,Budget,1487.74
2025-10-07,303,Actual,2035.55
2025-10-07,303,Budget,1788.1
2025-10-07,304,Actual,1408.84
2025-10-07,304,Budget,1367.76
2025-10-07,401,Actual,180.76
2025-10-07,401,Budget,206.65
2025-10-07,402,Actual,336.44
2025-10-07,402,Budget,311.51
2025-10-08,101,Actual,19353.94
2025-10-08,101,Budget,25147.44
2025-10-08,102,Actual,29886.12
2025-10-08,102,Budget,29970.61
2025-10-08,201,Actual,6912.89
2025-10-08,201,Budget,6937.14
2025-10-08,202,Actual,8449.72
2025-10-08,202,Budget,7466.01
2025-10-08,301,Actual,1428.49
2025-10-08,301,Budget,1624.35
2025-10-08,302,Actual,885.68
2025-10-08,302,Budget,1154.78
2025-10-08,303,Actual,969.8
2025-10-08,303,Budget,1144.9
2025-10-08,304,Actual,1912.05
2025-10-08,304,Budget,1941.2
2025-10-08,401,Actual,356.52
2025-10-08,401,Budget,402.33
2025-10-08,402,Actual,338.55
2025-10-08,402,Budget,351.13
2025-10-09,101,Actual,31144.34
2025-10-09,101,Budget,28008.28
2025-10-09,102,Actual,27616.72
2025-10-09,102,Budget,26402.33
2025-10-09,201,Actual,7605.47
2025-10-09,201,Budget,9159.88
2025-10-09,202,Actual,5661.28
2025-10-09,202,Budget,6314.18
2025-10-09,301,Actual,1614.31
2025-10-09,301,Budget,1730.0
2025-10-09,302,Actual,427.6
2025-10-09,302,Budget,541.03
2025-10-09,303,Actual,798.47
2025-10-09,303,Budget,931.18
2025-10-09,304,Actual,586.38
2025-10-09,304,Budget,584.84
2025-10-09,401,Actual,265.03
2025-10-09,401,Budget,296.32
2025-10-09,402,Actual,507.05
2025-10-09,402,Budget,452.65
2025-10-10,101,Actual,25623.92
2025-10-10,101,Budget,28659.27
2025-10-10,102,Actual,21100.57
2025-10-10,102,Budget,22991.9
2025-10-10,201,Actual,7206.68
2025-10-10,201,Budget,7140.35
2025-10-10,202,Actual,8749.75
2025-10-10,202,Budget,10143.63
2025-10-10,301,Actual,1462.48
2025-10-10,301,Budget,1735.15
2025-10-10,302,Actual,1439.63
2025-10-10,302,Budget,1873.33
2025-10-10,303,Actual,868.21
2025-10-10,303,Budget,959.05
2025-10-10,304,Actual,922.01
2025-10-10,304,Budget,1055.35
2025-10-10,401,Actual,326.67
2025-10-10,401,Budget,424.03
2025-10-10,402,Actual,204.01
2025-10-10,402,Budget,211.07
2025-10-11,101,Actual,14940.64
2025-10-11,101,Budget,14710.93
2025-10-11,102,Actual,10729.06
2025-10-11,102,Budget,12234.82
2025-10-11,201,Actual,6732.8
2025-10-11,201,Budget,6742.62
2025-10-11,202,Actual,8254.17
2025-10-11,202,Budget,10729.7
2025-10-11,301,Actual,1937.47
2025-10-11,301,Budget,1888.91
2025-10-11,302,Actual,920.6
2025-10-11,302,Budget,1150.77
2025-10-11,303,Actual,1279.74
2025-10-11,303,Budget,1128.14
2025-10-11,304,Actual,1493.37
2025-10-11,304,Budget,1623.48
2025-10-11,401,Actual,382.57
2025-10-11,401,Budget,500.12
2025-10-11,402,Actual,247.69
2025-10-11,402,Budget,269.77
2025-10-12,101,Actual,12585.56
2025-10-12,101,Budget,14779.29
2025-10-12,102,Actual,17204.67
2025-10-12,102,Budget,16482.54
2025-10-12,201,Actual,7129.04
2025-10-12,201,Budget,8078.39
2025-10-12,202,Actual,9132.16
2025-10-12,202,Budget,9167.53
2025-10-12,301,Actual,1899.14
2025-10-12,301,Budget,1719.24
2025-10-12,302,Actual,818.34
2025-10-12,302,Budget,721.15
2025-10-12,303,Actual,535.43
2025-10-12,303,Budget,600.52
2025-10-12,304,Actual,1901.05
2025-10-12,304,Budget,1691.75
2025-10-12,401,Actual,304.28
2025-10-12,401,Budget,356.67
2025-10-12,402,Actual,257.85
2025-10-12,402,Budget,237.67
2025-10-13,101,Actual,33921.12
2025-10-13,101,Budget,30863.02
2025-10-13,102,Actual,15853.25
2025-10-13,102,Budget,17301.82
2025-10-13,201,Actual,8100.57
2025-10-13,201,Budget,9129.82
2025-10-13,202,Actual,8415.53
2025-10-13,202,Budget,10051.45
2025-10-13,301,Actual,808.43
2025-10-13,301,Budget,969.91
2025-10-13,302,Actual,1495.26
2025-10-13,302,Budget,1463.62
2025-10-13,303,Actual,1053.31
2025-10-13,303,Budget,965.06
2025-10-13,304,Actual,1370.49
2025-10-13,304,Budget,1279.9
2025-10-13,401,Actual,415.49
2025-10-13,401,Budget,403.36
2025-10-13,402,Actual,460.71
2025-10-13,402,Budget,524.59
2025-10-14,101,Actual,15755.88
2025-10-14,101,Budget,18020.36
2025-10-14,102,Actual,16660.02
2025-10-14,102,Budget,15959.36
2025-10-14,201,Actual,4594.15
2025-10-14,201,Budget,5627.03
2025-10-14,202,Actual,6452.14
2025-10-14,202,Budget,6823.22
2025-10-14,301,Actual,717.06
2025-10-14,301,Budget,902.36
2025-10-14,302,Actual,1537.86
2025-10-14,302,Budget,1349.88
2025-10-14,303,Actual,1929.54
2025-10-14,303,Budget,1870.01
2025-10-14,304,Actual,1444.31
2025-10-14,304,Budget,1752.67
2025-10-14,401,Actual,470.83
2025-10-14,401,Budget,479.47
2025-10-14,402,Actual,325.19
2025-10-14,402,Budget,380.64
2025-10-15,101,Actual,21708.12
2025-10-15,101,Budget,26926.28
2025-10-15,102,Actual,18752.02
2025-10-15,102,Budget,17633.55
2025-10-15,201,Actual,7641.56
2025-10-15,201,Budget,6808.73
2025-10-15,202,Actual,10144.46
2025-10-15,202,Budget,9477.0
2025-10-15,301,Actual,642.66
2025-10-15,301,Budget,701.96
2025-10-15,302,Actual,1005.59
2025-10-15,302,Budget,1080.85
2025-10-15,303,Actual,1671.89
2025-10-15,303,Budget,1550.2
2025-10-15,304,Actual,1677.75
2025-10-15,304,Budget,1684.21
2025-10-15,401,Actual,198.75
2025-10-15,401,Budget,213.43
2025-10-15,402,Actual,115.16
2025-10-15,402,Budget,119.36
2025-10-16,101,Actual,18623.63
2025-10-16,101,Budget,18026.17
2025-10-16,102,Actual,27624.88
2025-10-16,102,Budget,24742.81
2025-10-16,201,Actual,4210.4
2025-10-16,201,Budget,5467.98
2025-10-16,202,Actual,10472.58
2025-10-16,202,Budget,10573.49
2025-10-16,301,Actual,560.62
2025-10-16,301,Budget,650.4
2025-10-16,302,Actual,1422.04
2025-10-16,302,Budget,1594.54
2025-10-16,303,Actual,1204.62
2025-10-16,303,Budget,1355.26
2025-10-16,304,Actual,693.39
2025-10-16,304,Budget,777.74
2025-10-16,401,Actual,196.58
2025-10-16,401,Budget,185.91
2025-10-16,402,Actual,455.54
2025-10-16,402,Budget,458.87
2025-10-17,101,Actual,25266.44
2025-10-17,101,Budget,31474.57
2025-10-17,102,Actual,14390.36
2025-10-17,102,Budget,16395.4
2025-10-17,201,Actual,6622.39
2025-10-17,201,Budget,6342.32
2025-10-17,202,Actual,6294.63
2025-10-17,202,Budget,5629.56
2025-10-17,301,Actual,1681.17
2025-10-17,301,Budget,1737.41
2025-10-17,302,Actual,1997.56
2025-10-17,302,Budget,1916.65
2025-10-17,303,Actual,2006.98
2025-10-17,303,Budget,2002.86
2025-10-17,304,Actual,895.69
2025-10-17,304,Budget,928.42
2025-10-17,401,Actual,184.11
2025-10-17,401,Budget,175.57
2025-10-17,402,Actual,357.49
2025-10-17,402,Budget,403.09
2025-10-18,101,Actual,24735.88
2025-10-18,101,Budget,24618.61
2025-10-18,102,Actual,15278.43
2025-10-18,102,Budget,15881.72
2025-10-18,201,Actual,8647.24
2025-10-18,201,Budget,8234.96
2025-10-18,202,Actual,6490.92
2025-10-18,202,Budget,5878.88
2025-10-18,301,Actual,1050.17
2025-10-18,301,Budget,931.82
2025-10-18,302,Actual,2329.42
2025-10-18,302,Budget,2097.47
2025-10-18,303,Actual,1785.88
2025-10-18,303,Budget,2003.9
2025-10-18,304,Actual,1291.98
2025-10-18,304,Budget,1326.14
2025-10-18,401,Actual,112.21
2025-10-18,401,Budget,143.0
2025-10-18,402,Actual,485.59
2025-10-18,402,Budget,475.07
2025-10-19,101,Actual,21047.74
2025-10-19,101,Budget,20898.62
2025-10-19,102,Actual,11261.22
2025-10-19,102,Budget,13736.04
2025-10-19,201,Actual,5329.05
2025-10-19,201,Budget,5288.71
2025-10-19,202,Actual,7223.95
2025-10-19,202,Budget,8016.51
2025-10-19,301,Actual,933.21
2025-10-19,301,Budget,1077.93
2025-10-19,302,Actual,1153.89
2025-10-19,302,Budget,1164.37
2025-10-19,303,Actual,1166.55
2025-10-19,303,Budget,1410.79
2025-10-19,304,Actual,1836.51
2025-10-19,304,Budget,1996.11
2025-10-19,401,Actual,323.47
2025-10-19,401,Budget,353.99
2025-10-19,402,Actual,417.45
2025-10-19,402,Budget,517.15
2025-10-20,101,Actual,22756.96
2025-10-20,101,Budget,26718.53
2025-10-20,102,Actual,30177.04
2025-10-20,102,Budget,28292.58
2025-10-20,201,Actual,11175.36
2025-10-20,201,Budget,10278.9
2025-10-20,202,Actual,13902.42
2025-10-20,202,Budget,12442.29
2025-10-20,301,Actual,2081.16
2025-10-20,301,Budget,1964.69
2025-10-20,302,Actual,587.12
2025-10-20,302,Budget,706.56
2025-10-20,303,Actual,597.97
2025-10-20,303,Budget,735.55
2025-10-20,304,Actual,1391.81
2025-10-20,304,Budget,1240.32
2025-10-20,401,Actual,314.31
2025-10-20,401,Budget,339.18
2025-10-20,402,Actual,189.62
2025-10-20,402,Budget,168.17
2025-10-21,101,Actual,22559.34
2025-10-21,101,Budget,23336.5
2025-10-21,102,Actual,9847.19
2025-10-21,102,Budget,11328.58
2025-10-21,201,Actual,10026.81
2025-10-21,201,Budget,11959.31
2025-10-21,202,Actual,5736.61
2025-10-21,202,Budget,6270.87
2025-10-21,301,Actual,1864.45
2025-10-21,301,Budget,1891.77
2025-10-21,302,Actual,1579.79
2025-10-21,302,Budget,1443.56
2025-10-21,303,Actual,1711.87
2025-10-21,303,Budget,1685.49
2025-10-21,304,Actual,1421.07
2025-10-21,304,Budget,1479.11
2025-10-21,401,Actual,144.25
2025-10-21,401,Budget,186.54
2025-10-21,402,Actual,244.4
2025-10-21,402,Budget,218.88
2025-10-22,101,Actual,15171.55
2025-10-22,101,Budget,15063.91
2025-10-22,102,Actual,31687.63
2025-10-22,102,Budget,29789.2
2025-10-22,201,Actual,5682.64
2025-10-22,201,Budget,5204.93
2025-10-22,202,Actual,10592.42
2025-10-22,202,Budget,12533.34
2025-10-22,301,Actual,1392.71
2025-10-22,301,Budget,1372.3
2025-10-22,302,Actual,922.32
2025-10-22,302,Budget,1087.87
2025-10-22,303,Actual,1006.0
2025-10-22,303,Budget,1254.0
2025-10-22,304,Actual,700.23
2025-10-22,304,Budget,770.11
2025-10-22,401,Actual,420.93
2025-10-22,401,Budget,386.3
2025-10-22,402,Actual,255.33
2025-10-22,402,Budget,259.86
2025-10-23,101,Actual,14942.76
2025-10-23,101,Budget,17409.23
2025-10-23,102,Actual,14579.73
2025-10-23,102,Budget,19012.98
2025-10-23,201,Actual,11324.98
2025-10-23,201,Budget,10166.04
2025-10-23,202,Actual,7738.39
2025-10-23,202,Budget,7834.58
2025-10-23,301,Actual,1207.52
2025-10-23,301,Budget,1218.48
2025-10-23,302,Actual,622.29
2025-10-23,302,Budget,696.49
2025-10-23,303,Actual,1461.94
2025-10-23,303,Budget,1778.73
2025-10-23,304,Actual,1264.9
2025-10-23,304,Budget,1402.72
2025-10-23,401,Actual,101.77
2025-10-23,401,Budget,129.06
2025-10-23,402,Actual,246.61
2025-10-23,402,Budget,317.61
2025-10-24,101,Actual,29755.99
2025-10-24,101,Budget,28458.26
2025-10-24,102,Actual,27689.73
2025-10-24,102,Budget,27060.47
2025-10-24,201,Actual,8217.09
2025-10-24,201,Budget,8609.69
2025-10-24,202,Actual,6879.78
2025-10-24,202,Budget,8545.51
2025-10-24,301,Actual,544.33
2025-10-24,301,Budget,689.53
2025-10-24,302,Actual,1747.51
2025-10-24,302,Budget,2043.48
2025-10-24,303,Actual,1283.07
2025-10-24,303,Budget,1479.69
2025-10-24,304,Actual,1578.0
2025-10-24,304,Budget,1767.68
2025-10-24,401,Actual,509.4
2025-10-24,401,Budget,485.55
2025-10-24,402,Actual,362.48
2025-10-24,402,Budget,392.21
2025-10-25,101,Actual,20176.67
2025-10-25,101,Budget,23305.65
2025-10-25,102,Actual,15581.18
2025-10-25,102,Budget,16700.13
2025-10-25,201,Actual,10902.2
2025-10-25,201,Budget,10418.58
2025-10-25,202,Actual,10268.28
2025-10-25,202,Budget,12027.07
2025-10-25,301,Actual,677.75
2025-10-25,301,Budget,631.73
2025-10-25,302,Actual,1677.75
2025-10-25,302,Budget,1616.31
2025-10-25,303,Actual,2107.48
2025-10-25,303,Budget,1872.01
2025-10-25,304,Actual,519.86
2025-10-25,304,Budget,583.34
2025-10-25,401,Actual,126.32
2025-10-25,401,Budget,151.25
2025-10-25,402,Actual,138.95
2025-10-25,402,Budget,123.64
2025-10-26,101,Actual,18972.02
2025-10-26,101,Budget,22078.87
2025-10-26,102,Actual,22976.43
2025-10-26,102,Budget,25059.01
2025-10-26,201,Actual,8350.9
2025-10-26,201,Budget,8796.98
2025-10-26,202,Actual,3387.85
2025-10-26,202,Budget,4286.28
2025-10-26,301,Actual,1561.86
2025-10-26,301,Budget,1819.69
2025-10-26,302,Actual,907.61
2025-10-26,302,Budget,883.08
2025-10-26,303,Actual,1045.65
2025-10-26,303,Budget,1109.96
2025-10-26,304,Actual,1594.41
2025-10-26,304,Budget,1774.25
2025-10-26,401,Actual,219.11
2025-10-26,401,Budget,208.62
2025-10-26,402,Actual,467.75
2025-10-26,402,Budget,462.57
2025-10-27,101,Actual,18780.01
2025-10-27,101,Budget,17327.61
2025-10-27,102,Actual,31331.43
2025-10-27,102,Budget,27606.75
2025-10-27,201,Actual,6941.66
2025-10-27,201,Budget,6628.86
2025-10-27,202,Actual,8744.53
2025-10-27,202,Budget,11417.06
2025-10-27,301,Actual,577.92
2025-10-27,301,Budget,597.63
2025-10-27,302,Actual,819.64
2025-10-27,302,Budget,882.79
2025-10-27,303,Actual,1549.53
2025-10-27,303,Budget,1475.67
2025-10-27,304,Actual,667.74
2025-10-27,304,Budget,587.33
2025-10-27,401,Actual,258.42
2025-10-27,401,Budget,325.58
2025-10-27,402,Actual,359.88
2025-10-27,402,Budget,359.78
2025-10-28,101,Actual,21093.89
2025-10-28,101,Budget,18747.58
2025-10-28,102,Actual,12398.54
2025-10-28,102,Budget,13935.48
2025-10-28,201,Actual,7795.5
2025-10-28,201,Budget,7837.75
2025-10-28,202,Actual,4764.3
2025-10-28,202,Budget,5779.53
2025-10-28,301,Actual,1281.42
2025-10-28,301,Budget,1434.91
2025-10-28,302,Actual,1100.46
2025-10-28,302,Budget,1340.76
2025-10-28,303,Actual,1387.94
2025-10-28,303,Budget,1299.3
2025-10-28,304,Actual,906.8
2025-10-28,304,Budget,1155.09
2025-10-28,401,Actual,539.93
2025-10-28,401,Budget,493.26
2025-10-28,402,Actual,480.79
2025-10-28,402,Budget,447.91
2025-10-29,101,Actual,13674.26
2025-10-29,101,Budget,17852.37
2025-10-29,102,Actual,14031.2
2025-10-29,102,Budget,18351.43
2025-10-29,201,Actual,10282.2
2025-10-29,201,Budget,11288.03
2025-10-29,202,Actual,10158.35
2025-10-29,202,Budget,9341.06
2025-10-29,301,Actual,714.28
2025-10-29,301,Budget,836.27
2025-10-29,302,Actual,1297.36
2025-10-29,302,Budget,1379.7
2025-10-29,303,Actual,1253.08
2025-10-29,303,Budget,1390.46
2025-10-29,304,Actual,1278.13
2025-10-29,304,Budget,1375.0
2025-10-29,401,Actual,161.05
2025-10-29,401,Budget,192.18
2025-10-29,402,Actual,276.86
2025-10-29,402,Budget,286.44
2025-10-30,101,Actual,12966.68
2025-10-30,101,Budget,16525.89
2025-10-30,102,Actual,24441.11
2025-10-30,102,Budget,27029.81
2025-10-30,201,Actual,5963.67
2025-10-30,201,Budget,5864.94
2025-10-30,202,Actual,4006.27
2025-10-30,202,Budget,4891.37
2025-10-30,301,Actual,1856.07
2025-10-30,301,Budget,1800.13
2025-10-30,302,Actual,498.12
2025-10-30,302,Budget,549.2
2025-10-30,303,Actual,1819.78
2025-10-30,303,Budget,1700.66
2025-10-30,304,Actual,1866.29
2025-10-30,304,Budget,1818.79
2025-10-30,401,Actual,323.85
2025-10-30,401,Budget,366.66
2025-10-30,402,Actual,183.99
2025-10-30,402,Budget,185.41
2025-10-31,101,Actual,8668.33
2025-10-31,101,Budget,11084.59
2025-10-31,102,Actual,16383.59
2025-10-31,102,Budget,20792.01
2025-10-31,201,Actual,5615.25
2025-10-31,201,Budget,6956.5
2025-10-31,202,Actual,6260.37
2025-10-31,202,Budget,6734.11
2025-10-31,301,Actual,1802.35
2025-10-31,301,Budget,1994.1
2025-10-31,302,Actual,1253.33
2025-10-31,302,Budget,1283.86
2025-10-31,303,Actual,1594.61
2025-10-31,303,Budget,1872.77
2025-10-31,304,Actual,631.41
2025-10-31,304,Budget,637.65
2025-10-31,401,Actual,444.23
2025-10-31,401,Budget,428.24
2025-10-31,402,Actual,437.72
2025-10-31,402,Budget,504.39
2025-11-01,101,Actual,20197.68
2025-11-01,101,Budget,23235.53
2025-11-01,102,Actual,15545.75
2025-11-01,102,Budget,17771.3
2025-11-01,201,Actual,6842.17
2025-11-01,201,Budget,6538.04
2025-11-01,202,Actual,9569.67
2025-11-01,202,Budget,9155.4
2025-11-01,301,Actual,1509.28
2025-11-01,301,Budget,1585.29
2025-11-01,302,Actual,1797.82
2025-11-01,302,Budget,1884.51
2025-11-01,303,Actual,1114.92
2025-11-01,303,Budget,1288.46
2025-11-01,304,Actual,831.43
2025-11-01,304,Budget,793.56
2025-11-01,401,Actual,398.55
2025-11-01,401,Budget,507.85
2025-11-01,402,Actual,487.43
2025-11-01,402,Budget,440.58
2025-11-02,101,Actual,19094.06
2025-11-02,101,Budget,23145.68
2025-11-02,102,Actual,26507.69
2025-11-02,102,Budget,26838.82
2025-11-02,201,Actual,8383.22
2025-11-02,201,Budget,7935.96
2025-11-02,202,Actual,9932.67
2025-11-02,202,Budget,12304.66
2025-11-02,301,Actual,721.35
2025-11-02,301,Budget,643.1
2025-11-02,302,Actual,826.07
2025-11-02,302,Budget,792.63
2025-11-02,303,Actual,1700.89
2025-11-02,303,Budget,2087.27
2025-11-02,304,Actual,721.82
2025-11-02,304,Budget,737.04
2025-11-02,401,Actual,456.56
2025-11-02,401,Budget,423.19
2025-11-02,402,Actual,407.07
2025-11-02,402,Budget,442.95
2025-11-03,101,Actual,13479.51
2025-11-03,101,Budget,15988.34
2025-11-03,102,Actual,24962.07
2025-11-03,102,Budget,22241.54
2025-11-03,201,Actual,7233.24
2025-11-03,201,Budget,7527.93
2025-11-03,202,Actual,6595.1
2025-11-03,202,Budget,7421.93
2025-11-03,301,Actual,1033.17
2025-11-03,301,Budget,1057.15
2025-11-03,302,Actual,561.64
2025-11-03,302,Budget,542.04
2025-11-03,303,Actual,1257.6
2025-11-03,303,Budget,1170.64
2025-11-03,304,Actual,704.52
2025-11-03,304,Budget,916.65
2025-11-03,401,Actual,485.9
2025-11-03,401,Budget,468.11
2025-11-03,402,Actual,135.31
2025-11-03,402,Budget,123.47
2025-11-04,101,Actual,23696.44
2025-11-04,101,Budget,30931.8
2025-11-04,102,Actual,23834.59
2025-11-04,102,Budget,26457.95
2025-11-04,201,Actual,11597.83
2025-11-04,201,Budget,12131.02
2025-11-04,202,Actual,7646.12
2025-11-04,202,Budget,7213.0
2025-11-04,301,Actual,626.84
2025-11-04,301,Budget,766.28
2025-11-04,302,Actual,1948.02
2025-11-04,302,Budget,1821.67
2025-11-04,303,Actual,708.36
2025-11-04,303,Budget,763.49
2025-11-04,304,Actual,779.26
2025-11-04,304,Budget,884.3
2025-11-04,401,Actual,107.09
2025-11-04,401,Budget,126.11
2025-11-04,402,Actual,247.38
2025-11-04,402,Budget,291.51
2025-11-05,101,Actual,26193.49
2025-11-05,101,Budget,27825.98
2025-11-05,102,Actual,15648.2
2025-11-05,102,Budget,15343.3
2025-11-05,201,Actual,6005.08
2025-11-05,201,Budget,6356.88
2025-11-05,202,Actual,9884.97
2025-11-05,202,Budget,10210.14
2025-11-05,301,Actual,1101.23
2025-11-05,301,Budget,1170.33
2025-11-05,302,Actual,1249.8
2025-11-05,302,Budget,1384.39
2025-11-05,303,Actual,788.95
2025-11-05,303,Budget,774.42
2025-11-05,304,Actual,1390.8
2025-11-05,304,Budget,1326.5
2025-11-05,401,Actual,479.91
2025-11-05,401,Budget,457.98
2025-11-05,402,Actual,314.7
2025-11-05,402,Budget,287.77
2025-11-06,101,Actual,32885.72
2025-11-06,101,Budget,30962.94
2025-11-06,102,Actual,28018.81
2025-11-06,102,Budget,27638.63
2025-11-06,201,Actual,5888.75
2025-11-06,201,Budget,6083.52
2025-11-06,202,Actual,10621.82
2025-11-06,202,Budget,10758.5
2025-11-06,301,Actual,1204.57
2025-11-06,301,Budget,1068.87
2025-11-06,302,Actual,1534.32
2025-11-06,302,Budget,1545.72
2025-11-06,303,Actual,1707.89
2025-11-06,303,Budget,1729.44
2025-11-06,304,Actual,1325.57
2025-11-06,304,Budget,1271.3
2025-11-06,401,Actual,256.84
2025-11-06,401,Budget,330.46
2025-11-06,402,Actual,242.93
2025-11-06,402,Budget,306.11
2025-11-07,101,Actual,35207.83
2025-11-07,101,Budget,31864.28
2025-11-07,102,Actual,24188.42
2025-11-07,102,Budget,28294.96
2025-11-07,201,Actual,8328.54
2025-11-07,201,Budget,8127.17
2025-11-07,202,Actual,12631.84
2025-11-07,202,Budget,13066.22
2025-11-07,301,Actual,577.25
2025-11-07,301,Budget,665.95
2025-11-07,302,Actual,838.72
2025-11-07,302,Budget,742.81
2025-11-07,303,Actual,1680.92
2025-11-07,303,Budget,1786.34
2025-11-07,304,Actual,1189.06
2025-11-07,304,Budget,1531.47
2025-11-07,401,Actual,237.69
2025-11-07,401,Budget,213.21
2025-11-07,402,Actual,269.82
2025-11-07,402,Budget,305.69
2025-11-08,101,Actual,18547.86
2025-11-08,101,Budget,19341.21
2025-11-08,102,Actual,10757.14
2025-11-08,102,Budget,11040.95
2025-11-08,201,Actual,5499.58
2025-11-08,201,Budget,7041.17
2025-11-08,202,Actual,13161.46
2025-11-08,202,Budget,13169.12
2025-11-08,301,Actual,1200.35
2025-11-08,301,Budget,1160.18
2025-11-08,302,Actual,1144.32
2025-11-08,302,Budget,1045.34
2025-11-08,303,Actual,1268.88
2025-11-08,303,Budget,1317.73
2025-11-08,304,Actual,632.09
2025-11-08,304,Budget,615.51
2025-11-08,401,Actual,204.0
2025-11-08,401,Budget,194.58
2025-11-08,402,Actual,251.51
2025-11-08,402,Budget,261.64
2025-11-09,101,Actual,27968.33
2025-11-09,101,Budget,25922.46
2025-11-09,102,Actual,25978.87
2025-11-09,102,Budget,26462.95
2025-11-09,201,Actual,6916.31
2025-11-09,201,Budget,6148.8
2025-11-09,202,Actual,11166.61
2025-11-09,202,Budget,10210.88
2025-11-09,301,Actual,2144.48
2025-11-09,301,Budget,1997.58
2025-11-09,302,Actual,1554.18
2025-11-09,302,Budget,1719.55
2025-11-09,303,Actual,515.81
2025-11-09,303,Budget,623.68
2025-11-09,304,Actual,792.16
2025-11-09,304,Budget,827.78
2025-11-09,401,Actual,409.3
2025-11-09,401,Budget,501.05
2025-11-09,402,Actual,378.54
2025-11-09,402,Budget,342.4
2025-11-10,101,Actual,21627.5
2025-11-10,101,Budget,24983.03
2025-11-10,102,Actual,15335.02
2025-11-10,102,Budget,19839.87
2025-11-10,201,Actual,6339.16
2025-11-10,201,Budget,5968.8
2025-11-10,202,Actual,5553.21
2025-11-10,202,Budget,6007.37
2025-11-10,301,Actual,1894.23
2025-11-10,301,Budget,1943.15
2025-11-10,302,Actual,1593.65
2025-11-10,302,Budget,1448.45
2025-11-10,303,Actual,818.62
2025-11-10,303,Budget,1056.79
2025-11-10,304,Actual,1014.8
2025-11-10,304,Budget,910.73
2025-11-10,401,Actual,526.25
2025-11-10,401,Budget,467.06
2025-11-10,402,Actual,214.06
2025-11-10,402,Budget,237.34
2025-11-11,101,Actual,22324.94
2025-11-11,101,Budget,25903.78
2025-11-11,102,Actual,25724.73
2025-11-11,102,Budget,28049.59
2025-11-11,201,Actual,10369.87
2025-11-11,201,Budget,11773.85
2025-11-11,202,Actual,8975.39
2025-11-11,202,Budget,8836.21
2025-11-11,301,Actual,1275.66
2025-11-11,301,Budget,1337.56
2025-11-11,302,Actual,1614.77
2025-11-11,302,Budget,1765.35
2025-11-11,303,Actual,1327.21
2025-11-11,303,Budget,1290.75
2025-11-11,304,Actual,811.07
2025-11-11,304,Budget,973.73
2025-11-11,401,Actual,372.71
2025-11-11,401,Budget,375.12
2025-11-11,402,Actual,245.93
2025-11-11,402,Budget,236.76
2025-11-12,101,Actual,10136.57
2025-11-12,101,Budget,12134.74
2025-11-12,102,Actual,21256.07
2025-11-12,102,Budget,24763.06
2025-11-12,201,Actual,5918.28
2025-11-12,201,Budget,5818.63
2025-11-12,202,Actual,9433.51
2025-11-12,202,Budget,10738.72
2025-11-12,301,Actual,1299.04
2025-11-12,301,Budget,1291.27
2025-11-12,302,Actual,1279.81
2025-11-12,302,Budget,1242.67
2025-11-12,303,Actual,1541.61
2025-11-12,303,Budget,1789.87
2025-11-12,304,Actual,1570.89
2025-11-12,304,Budget,1516.56
2025-11-12,401,Actual,251.23
2025-11-12,401,Budget,264.45
2025-11-12,402,Actual,444.41
2025-11-12,402,Budget,429.46
2025-11-13,101,Actual,17773.22
2025-11-13,101,Budget,19629.43
2025-11-13,102,Actual,19607.12
2025-11-13,102,Budget,19998.52
2025-11-13,201,Actual,6363.12
2025-11-13,201,Budget,7596.86
2025-11-13,202,Actual,4453.51
2025-11-13,202,Budget,5839.16
2025-11-13,301,Actual,592.18
2025-11-13,301,Budget,525.33
2025-11-13,302,Actual,769.24
2025-11-13,302,Budget,986.41
2025-11-13,303,Actual,1558.74
2025-11-13,303,Budget,1944.93
2025-11-13,304,Actual,1222.64
2025-11-13,304,Budget,1178.75
2025-11-13,401,Actual,476.02
2025-11-13,401,Budget,515.76
2025-11-13,402,Actual,471.32
2025-11-13,402,Budget,510.05
2025-11-14,101,Actual,14925.65
2025-11-14,101,Budget,17774.86
2025-11-14,102,Actual,22416.28
2025-11-14,102,Budget,19745.95
2025-11-14,201,Actual,10237.01
2025-11-14,201,Budget,9721.07
2025-11-14,202,Actual,3991.92
